x, y, th, stamp, 
0.09095317870378494, -2.911345958709717, -0.07282928091997062, 1759498574298352175, 
0.09382212162017822, -2.911560535430908, -0.057502441890178356, 1759498574328592133, 
0.09854131937026978, -2.911919355392456, -0.031824814211199794, 1759498574378499743, 
0.10505198687314987, -2.9121503829956055, 0.0002694261147689807, 1759498574448301057, 
0.10888418555259705, -2.912097692489624, 0.018164288598843906, 1759498574488314431, 
0.11372330039739609, -2.9119644165039062, 0.042131848373641506, 1759498574538216173, 
0.11836683750152588, -2.9118499755859375, 0.06921205596462349, 1759498574588394351, 
0.12293203175067902, -2.9116463661193848, 0.09529687706126681, 1759498574638553237, 
0.1283988207578659, -2.9111790657043457, 0.12270312785755694, 1759498574698748158, 
0.1331128627061844, -2.9105584621429443, 0.1462444665840558, 1759498574747741975, 
0.13805484771728516, -2.9098422527313232, 0.1709267625965543, 1759498574798290934, 
0.14277565479278564, -2.909050464630127, 0.19644898018088636, 1759498574848171062, 
0.14645032584667206, -2.9084815979003906, 0.21895480506954562, 1759498574888175577, 
0.15100571513175964, -2.9075212478637695, 0.2458396570438608, 1759498574939103747, 
0.15544651448726654, -2.9064090251922607, 0.2677683679950048, 1759498574988245511, 
0.15987177193164825, -2.905242443084717, 0.29142304471816155, 1759498575037992429, 
0.16533105075359344, -2.9034900665283203, 0.32079423417627617, 1759498575098996491, 
0.16810955107212067, -2.9026095867156982, 0.33608069294502296, 1759498575128565629, 
0.1742178201675415, -2.9005661010742188, 0.37331415646379795, 1759498575198222083, 
0.17858093976974487, -2.8989508152008057, 0.39759441587735267, 1759498575248145362, 
0.18232347071170807, -2.897350788116455, 0.4162872452971485, 1759498575288153310, 
0.18684540688991547, -2.8952126502990723, 0.4391094318066578, 1759498575338343769, 
0.19095133244991302, -2.8931751251220703, 0.4630917173524528, 1759498575387208875, 
0.195099338889122, -2.891301155090332, 0.48822975209107033, 1759498575438679875, 
0.2000589221715927, -2.8886067867279053, 0.5194767431465097, 1759498575498723698, 
0.204187273979187, -2.8862719535827637, 0.5454078342431393, 1759498575548462612, 
