x, y, th, stamp, 
-0.06572967767715454, -2.641672372817993, -1.403505780878281, 1759498911786127634, 
-0.06572967767715454, -2.641672372817993, -1.403505780878281, 1759498911836224397, 
-0.06572967767715454, -2.641672372817993, -1.403505780878281, 1759498911885602867, 
-0.06572967767715454, -2.641672372817993, -1.403505780878281, 1759498911935265324, 
-0.06572967767715454, -2.641672372817993, -1.403505780878281, 1759498911994892114, 
-0.06572967767715454, -2.641672372817993, -1.403505780878281, 1759498912041139103, 
-0.06572965532541275, -2.641672372817993, -1.4035059144855084, 1759498912090227490, 
-0.06572965532541275, -2.641672372817993, -1.4035059144855084, 1759498912146168240, 
-0.06572965532541275, -2.641672372817993, -1.4035059144855084, 1759498912187608327, 
-0.06572965532541275, -2.641672372817993, -1.4035059144855084, 1759498912235268987, 
-0.06584049761295319, -2.642388105392456, -1.3405020389117945, 1759498912335828560, 
-0.06479081511497498, -2.6437368392944336, -1.2618623559677853, 1759498912396614987, 
-0.06464546918869019, -2.6451151371002197, -1.1801900054638486, 1759498912445303052, 
-0.0636170506477356, -2.646982431411743, -1.0836680441981508, 1759498912495142812, 
-0.062410868704319, -2.64957594871521, -0.9805304385539075, 1759498912545096580, 
-0.060647282749414444, -2.652615785598755, -0.8972040758491092, 1759498912586169589, 
-0.0579809844493866, -2.656593084335327, -0.8035817284111805, 1759498912635238522, 
-0.05250588059425354, -2.6621835231781006, -0.6680305706824691, 1759498912705925996, 
-0.049669694155454636, -2.6641407012939453, -0.6150020434136759, 1759498912735591304, 
-0.044117290526628494, -2.668177843093872, -0.5154495735698156, 1759498912795509120, 
-0.03965950012207031, -2.6708502769470215, -0.4404083508031221, 1759498912845143123, 
-0.03478976711630821, -2.6728475093841553, -0.3754687023720045, 1759498912895334352, 
-0.029811672866344452, -2.674496650695801, -0.31346376523186015, 1759498912946136758, 
-0.025792140513658524, -2.6751325130462646, -0.2665978642053743, 1759498912985150345, 
-0.020732492208480835, -2.676201105117798, -0.2089405368155101, 1759498913035314805, 
-0.01359181385487318, -2.677196502685547, -0.1351836292938059, 1759498913105945788, 
-0.010461773723363876, -2.677290201187134, -0.10214643417044558, 1759498913135765316, 
-0.002603369764983654, -2.677168369293213, -0.019447723045347788, 1759498913195185668, 
0.0046069566160440445, -2.676698923110962, 0.056093821902541335, 1759498913245170743, 
0.010953235439956188, -2.676239013671875, 0.12145312247470146, 1759498913296142914, 
0.015050472691655159, -2.675522565841675, 0.1625153864303462, 1759498913341200201, 
0.018862063065171242, -2.6751089096069336, 0.1953515568645482, 1759498913386153092, 
0.022479422390460968, -2.674083709716797, 0.229989467556396, 1759498913435167169, 
0.026694707572460175, -2.6729767322540283, 0.2699277558745473, 1759498913484985303, 
0.03259647265076637, -2.671292304992676, 0.3247594815310784, 1759498913546409547, 
0.039002057164907455, -2.6688966751098633, 0.3790918879548676, 1759498913595514343, 
0.046404898166656494, -2.6654715538024902, 0.43169487044785304, 1759498913645247695, 
0.05260678380727768, -2.662559986114502, 0.4760834236973443, 1759498913696466382, 
0.057209260761737823, -2.659911632537842, 0.5107596525016591, 1759498913742249925, 
0.060753658413887024, -2.6576390266418457, 0.5383816925110153, 1759498913786031790, 
0.06457081437110901, -2.6552045345306396, 0.5676324684950798, 1759498913835371746, 
0.06931639462709427, -2.6516213417053223, 0.6039233177594862, 1759498913903224534, 
0.0725553035736084, -2.6495397090911865, 0.626131043269181, 1759498913946760643, 
0.07622905820608139, -2.646631956100464, 0.651171413382658, 1759498913995517688, 
0.0800681859254837, -2.643548011779785, 0.677635180322947, 1759498914045764242, 
0.08339719474315643, -2.64072322845459, 0.7029083184103987, 1759498914093324362, 
0.08685153722763062, -2.6377251148223877, 0.7278189408120858, 1759498914143377346, 
0.08997499942779541, -2.634899616241455, 0.7501204206483515, 1759498914186511862, 
0.0936635434627533, -2.6315810680389404, 0.7755549344997846, 1759498914236152643, 
0.09698587656021118, -2.6282999515533447, 0.7980859079696787, 1759498914286552336, 
0.09992246329784393, -2.6252148151397705, 0.8173612467076433, 1759498914334231050, 
0.1033099889755249, -2.6213626861572266, 0.843892368125713, 1759498914396768767, 
0.10649052262306213, -2.6177849769592285, 0.8667287951854853, 1759498914446283297, 
